bot_name,name,role,capability_tags,capability_score,revenue_share,env,status
LX-GOV-BOT-0333,Willie-Stage-0333,Governance,"api,decision-making",0.6185564750746625,0.0234,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0334,Kayla-Economy-0334,Ops,"data-processing,optimization,forecasting",0.7293308590659398,0.0694,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0335,Robert-Whether-0335,Ops,"automation,api",0.6178656197626755,0.0161,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0336,Tammy-Technology-0336,Ops,"automation,vision,nlp,security",1.0,0.0873,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0337,Marissa-Memory-0337,Investor-Node,"nlp,data-processing",0.5507363333462176,0.0244,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0338,Jaclyn-Until-0338,Governance,"nlp,automation,security",0.8042215518691445,0.0212,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0339,Anthony-Hear-0339,Investor-Node,"vision,ledger-sync",0.6903448498906355,0.0831,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0340,Sara-Among-0340,Orchestrator,"security,decision-making",0.4746178162980148,0.0184,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0341,Andrea-Mission-0341,Ops,"vision,api,data-processing",0.8638740023904441,0.0271,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0342,Adam-New-0342,Data-Node,"nlp,api",0.4211838274249903,0.0461,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0343,Christopher-Step-0343,Data-Node,"vision,nlp,decision-making,security",0.8816508812208576,0.0157,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0344,Lisa-Century-0344,Agent-Core,"security,forecasting",0.41276154681341726,0.0402,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0345,Danielle-White-0345,Data-Node,"security,forecasting,decision-making,nlp,data-processing",1.0,0.0688,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0346,Jessica-Focus-0346,Orchestrator,"security,optimization,nlp,api",0.9350302225247187,0.0207,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0347,Joshua-Bit-0347,Governance,"vision,data-processing",0.5523742621676488,0.067,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0348,William-Lot-0348,Investor-Node,"optimization,security,vision",0.7824035969901513,0.0279,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0349,Justin-Former-0349,Orchestrator,"forecasting,ledger-sync,decision-making,automation",0.9180792433338161,0.0928,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0350,Jessica-Outside-0350,AI-Worker,"decision-making,ledger-sync,data-processing,nlp,optimization",1.0,0.0349,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0351,Andrew-Seven-0351,AI-Worker,"ledger-sync,vision",0.5723200391127066,0.0128,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0352,Francisco-Game-0352,Ops,"automation,security,api,vision,nlp",1.0,0.038,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0353,Denise-Respond-0353,Agent-Core,"api,vision,nlp,ledger-sync",0.9283019493771797,0.0939,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0354,Bradley-Like-0354,Ops,"forecasting,decision-making,api,automation",0.8267291760549982,0.0248,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0355,Megan-Place-0355,Agent-Core,"api,decision-making,nlp,data-processing",0.9594654677183017,0.0101,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0356,Jillian-Nothing-0356,Data-Node,"decision-making,vision,security,automation",0.8308934057943187,0.0667,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0357,Angela-Cultural-0357,Governance,"security,optimization,nlp",0.6640570416215604,0.0942,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0358,Sara-Four-0358,Agent-Core,"nlp,optimization,decision-making",0.6475002534799552,0.0251,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0359,Sabrina-Maybe-0359,Data-Node,"data-processing,optimization,decision-making,nlp,ledger-sync",1.0,0.0465,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0360,Marie-Go-0360,Agent-Core,"nlp,forecasting,decision-making,data-processing",0.8939498618877428,0.0901,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0361,Jesse-Support-0361,Agent-Core,"optimization,automation,security,decision-making",0.804543365543406,0.0534,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0362,Richard-Receive-0362,Agent-Core,"forecasting,decision-making",0.48126718742422514,0.0624,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0363,Ronald-Large-0363,Ops,"nlp,ledger-sync,security,vision,api",1.0,0.0687,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0364,James-Weight-0364,Governance,"decision-making,data-processing,nlp,ledger-sync,api",1.0,0.0366,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0365,Melanie-Hotel-0365,Analytics,"nlp,decision-making",0.5755015413895593,0.0264,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0366,William-Kind-0366,AI-Worker,"vision,security,automation",0.894472398602757,0.0357,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0367,Robert-Effect-0367,Analytics,"vision,optimization,api",0.8761535232217099,0.0948,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0368,Aaron-Final-0368,AI-Worker,"ledger-sync,data-processing,vision,api,optimization",1.0,0.0299,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0369,Stephanie-Note-0369,Ops,"api,forecasting,optimization",0.8593361588813078,0.0402,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0370,Jorge-Letter-0370,AI-Worker,"decision-making,data-processing,security,api",0.9061120110491262,0.0363,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0371,Mary-Security-0371,Data-Node,"forecasting,api,ledger-sync,security,optimization",1.0,0.0149,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0372,Jacqueline-Check-0372,Investor-Node,"data-processing,forecasting,decision-making,automation,nlp",1.0,0.044,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0373,Bradley-Reason-0373,AI-Worker,"forecasting,nlp",0.5279951984388379,0.0333,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0374,Nancy-Fast-0374,Investor-Node,"ledger-sync,decision-making,forecasting,data-processing,optimization",1.0,0.0106,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0375,Kyle-Reality-0375,AI-Worker,"security,forecasting,automation,api",1.0,0.0158,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0376,Lisa-Summer-0376,Ops,"automation,vision,forecasting,ledger-sync",0.8893966637707625,0.0786,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0377,Jade-Race-0377,Orchestrator,"api,automation,vision",0.688581532897226,0.051,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0378,Justin-Order-0378,Investor-Node,"api,security,ledger-sync",0.719352091766564,0.0796,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0379,April-Stock-0379,Ops,"forecasting,ledger-sync,decision-making",0.766003989708985,0.0523,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0380,John-Type-0380,Data-Node,"vision,ledger-sync",0.4715342103699506,0.0425,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0381,Jennifer-Enough-0381,AI-Worker,"ledger-sync,data-processing,nlp,decision-making,api",1.0,0.0386,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0382,Stephen-Job-0382,Orchestrator,"vision,decision-making,forecasting",0.6645336031613689,0.0463,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0383,Julie-Open-0383,Analytics,"data-processing,security",0.558883863507439,0.0278,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0384,Sarah-Agree-0384,Ops,"vision,optimization,api,security",0.9378407771510704,0.0649,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0385,Troy-Claim-0385,Ops,"api,ledger-sync,data-processing,automation,security",1.0,0.0168,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0386,Tamara-Second-0386,AI-Worker,"vision,api,automation,nlp",0.8238575176142479,0.0348,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0387,Lisa-Analysis-0387,Ops,"forecasting,data-processing,decision-making,vision",0.8722593520251635,0.0811,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0388,Scott-Crime-0388,Data-Node,"data-processing,nlp,decision-making",0.7148392101772182,0.0774,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0389,Lindsey-Old-0389,AI-Worker,"data-processing,security",0.5238574994667157,0.094,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0390,Cynthia-North-0390,Governance,"nlp,ledger-sync,data-processing",0.8470311305071019,0.0111,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0391,Gabriel-Chair-0391,AI-Worker,"vision,decision-making,optimization",0.6263155575326891,0.0661,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0392,Shane-Street-0392,Investor-Node,"nlp,ledger-sync,api,data-processing,vision",1.0,0.0894,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0393,Ashley-Public-0393,Agent-Core,"optimization,forecasting,data-processing,security,ledger-sync",1.0,0.0984,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0394,Rebecca-Age-0394,Investor-Node,"security,automation,data-processing",0.8797388649554554,0.0968,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0395,Jason-Someone-0395,AI-Worker,"data-processing,nlp,forecasting,security,decision-making",1.0,0.037,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0396,Benjamin-Need-0396,Ops,"optimization,forecasting",0.6472480645125028,0.0774,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0397,Wayne-Society-0397,Investor-Node,"forecasting,decision-making,nlp,automation,vision",1.0,0.0256,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0398,Jordan-Yourself-0398,Ops,"automation,decision-making",0.6258717814981791,0.0238,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0399,Michael-Most-0399,Data-Node,"forecasting,vision",0.613588654528359,0.0879,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0400,Judith-View-0400,Ops,"automation,security,optimization,data-processing,vision",1.0,0.0613,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0401,Danielle-Bill-0401,Data-Node,"security,vision,ledger-sync,automation",0.9424764387370387,0.0751,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0402,Craig-Phone-0402,Agent-Core,"forecasting,ledger-sync,api,automation,data-processing",1.0,0.0473,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0403,Austin-Line-0403,Governance,"ledger-sync,data-processing,api,forecasting",0.8369461008770523,0.0974,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0404,Scott-Red-0404,Data-Node,"decision-making,api",0.5802765934855392,0.0532,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0405,Adam-While-0405,Governance,"security,ledger-sync",0.49366624907189477,0.066,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0406,Walter-Management-0406,Ops,"security,nlp",0.41809961993559913,0.0974,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0407,Andrew-Expect-0407,Agent-Core,"forecasting,optimization,decision-making,api,ledger-sync",1.0,0.022,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0408,Eric-Anyone-0408,AI-Worker,"forecasting,vision",0.4667167043093267,0.0787,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0409,David-Goal-0409,Ops,"vision,api,optimization,security,ledger-sync",1.0,0.0676,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0410,Beverly-Generation-0410,Investor-Node,"forecasting,nlp,optimization,security,decision-making",1.0,0.0916,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0411,Jasmine-Discover-0411,Analytics,"nlp,vision,data-processing,decision-making,automation",1.0,0.056,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0412,Amanda-Not-0412,Data-Node,"forecasting,data-processing,decision-making,automation",0.8055499659797741,0.0439,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0413,Diamond-Trouble-0413,Ops,"api,nlp",0.5284718632382864,0.0898,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0414,Brandon-Item-0414,Ops,"ledger-sync,decision-making,data-processing,automation,api",1.0,0.076,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0415,Lisa-Several-0415,Governance,"automation,data-processing,optimization",0.8140108819037182,0.0568,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0416,Dwayne-Should-0416,Agent-Core,"ledger-sync,security",0.6695494318430903,0.0447,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0417,Andrew-Sister-0417,Orchestrator,"security,ledger-sync,nlp",0.6213278165957143,0.025,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0418,Michelle-Various-0418,Governance,"forecasting,nlp,vision,optimization",0.978540151791366,0.0628,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0419,Nathan-Task-0419,Analytics,"security,optimization,decision-making",0.627501018130083,0.0247,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0420,Jill-As-0420,Orchestrator,"data-processing,api,vision,optimization,nlp",1.0,0.0468,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0421,Jessica-Operation-0421,AI-Worker,"optimization,decision-making",0.4850261252890061,0.0519,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0422,Allison-From-0422,AI-Worker,"automation,optimization,security,api,nlp",1.0,0.014,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0423,Tara-Consider-0423,Orchestrator,"automation,api",0.6844258639489585,0.0129,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0424,Derek-Each-0424,Analytics,"vision,decision-making",0.417388538775188,0.0979,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0425,Kathy-Operation-0425,Data-Node,"automation,forecasting",0.5669681083317644,0.0314,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0426,Renee-Open-0426,Agent-Core,"data-processing,vision,automation,security",0.8578954556337555,0.0474,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0427,Joseph-Whether-0427,Investor-Node,"data-processing,decision-making",0.47986749190730693,0.0282,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0428,Robert-Door-0428,Investor-Node,"vision,optimization,ledger-sync,nlp,security",1.0,0.0638,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0429,Kevin-As-0429,Investor-Node,"vision,nlp",0.65744965598527,0.0573,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0430,Jeffery-Life-0430,Investor-Node,"data-processing,ledger-sync,api,vision",0.8316299188222778,0.0441,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0431,John-Big-0431,Orchestrator,"ledger-sync,vision,forecasting",0.844417457449573,0.0213,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0432,Kristen-Wonder-0432,Analytics,"security,optimization,decision-making",0.7382973722245675,0.076,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0433,Melissa-There-0433,AI-Worker,"nlp,security",0.4106007976408273,0.0974,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0434,Bryce-None-0434,Governance,"forecasting,security,decision-making,nlp,data-processing",1.0,0.0195,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0435,Andrew-Staff-0435,Ops,"nlp,vision,forecasting,automation",0.8129432337812209,0.0692,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0436,Katherine-Recent-0436,Data-Node,"decision-making,vision,api",0.8686601784939301,0.0921,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0437,Hector-Stock-0437,Investor-Node,"optimization,automation,api,security",0.9844464678715138,0.0905,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0438,Mark-Know-0438,Ops,"optimization,forecasting",0.5754951953207474,0.0505,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0439,Nicole-Laugh-0439,Orchestrator,"data-processing,vision,api,optimization",0.9817766699511785,0.0334,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0440,Michael-Their-0440,AI-Worker,"api,forecasting,automation,vision",1.0,0.0986,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0441,Bradley-Development-0441,Data-Node,"vision,api,decision-making,forecasting,data-processing",1.0,0.0975,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0442,William-Yeah-0442,Data-Node,"data-processing,nlp",0.41890714162470327,0.0397,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0443,Jennifer-With-0443,Orchestrator,"automation,data-processing",0.5880648525752117,0.0588,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0444,Vanessa-Throughout-0444,Ops,"security,automation",0.6703146633639419,0.0522,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0445,Alan-Someone-0445,AI-Worker,"ledger-sync,optimization",0.5150603778415546,0.0842,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0446,Jenna-Goal-0446,Governance,"optimization,data-processing,decision-making,security,forecasting",1.0,0.0952,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0447,Billy-Old-0447,Investor-Node,"automation,ledger-sync,forecasting,decision-making",1.0,0.0655,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0448,Andrea-History-0448,Analytics,"nlp,automation,api,data-processing",0.8101113904111763,0.0521,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0449,Randall-Charge-0449,Agent-Core,"optimization,data-processing,vision,security",1.0,0.0608,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0450,Lisa-Firm-0450,Investor-Node,"ledger-sync,security",0.4782845227806883,0.0525,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0451,James-Name-0451,Agent-Core,"ledger-sync,automation",0.5951926186567512,0.0141,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0452,Leroy-Young-0452,Ops,"api,vision,optimization,data-processing",0.8120065939274947,0.0751,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0453,Michelle-Stay-0453,Governance,"decision-making,api",0.4602642094280762,0.0417,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0454,Johnathan-Read-0454,AI-Worker,"forecasting,nlp,decision-making,data-processing",0.9931112140524132,0.0202,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0455,Marcia-Dream-0455,Ops,"data-processing,forecasting,api,security",1.0,0.0797,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0456,Andrew-Congress-0456,Data-Node,"nlp,forecasting,automation",0.6514823378726401,0.0934,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0457,Kathryn-Commercial-0457,Ops,"optimization,data-processing,security,ledger-sync",0.8217449796296479,0.0442,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0458,Maria-Suggest-0458,Investor-Node,"security,api,optimization",0.6029026413477666,0.0831,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0459,Catherine-Member-0459,Analytics,"api,automation,nlp",0.6403888813284555,0.0787,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0460,Jodi-College-0460,Governance,"api,forecasting,nlp,data-processing,security",1.0,0.067,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0461,Edward-Kitchen-0461,Governance,"nlp,decision-making",0.6453395382435775,0.0512,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0462,Wendy-Able-0462,Data-Node,"nlp,ledger-sync,automation,forecasting,api",1.0,0.0538,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0463,Scott-Like-0463,Analytics,"forecasting,optimization,api",0.7182613396535202,0.0861,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0464,Mark-Final-0464,Ops,"forecasting,optimization,data-processing",0.6014330075981779,0.0839,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0465,Sara-Than-0465,Governance,"vision,api",0.44465182900774874,0.0385,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0466,Christian-Former-0466,Governance,"vision,security,data-processing",0.6299115299712794,0.0562,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0467,Veronica-Least-0467,Analytics,"ledger-sync,vision,nlp",0.6944115536397044,0.0284,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0468,Billy-Everybody-0468,Investor-Node,"data-processing,automation",0.45712881990010523,0.0579,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0469,Ashley-New-0469,Governance,"data-processing,decision-making,optimization,ledger-sync,forecasting",1.0,0.0555,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0470,James-Ok-0470,AI-Worker,"security,ledger-sync,vision,nlp,forecasting",1.0,0.0619,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0471,Joseph-Particularly-0471,Data-Node,"vision,forecasting,security",0.6650327107982272,0.0827,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0472,Jared-Ever-0472,Analytics,"security,vision,automation,ledger-sync,data-processing",1.0,0.0338,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0473,Brianna-Magazine-0473,Investor-Node,"forecasting,vision,data-processing,security",0.9780862390457629,0.0671,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0474,Samuel-Bar-0474,Investor-Node,"nlp,forecasting,security,automation,optimization",1.0,0.0535,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0475,Matthew-Skill-0475,Analytics,"optimization,vision,forecasting",0.7057709802072633,0.0233,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0476,Sarah-Performance-0476,Governance,"optimization,ledger-sync,vision,security",1.0,0.0724,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0477,Olivia-Company-0477,Agent-Core,"forecasting,nlp,automation",0.6020749042059058,0.0773,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0478,Aaron-Little-0478,Investor-Node,"decision-making,vision,optimization,security",1.0,0.058,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0479,Leslie-Morning-0479,Orchestrator,"optimization,ledger-sync,data-processing,forecasting,security",1.0,0.0264,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0480,Chad-Both-0480,AI-Worker,"forecasting,decision-making,nlp",0.6085645978846207,0.0176,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0481,Kelsey-Either-0481,Analytics,"vision,decision-making",0.6253709507251017,0.0318,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0482,Jamie-Modern-0482,Data-Node,"api,forecasting,decision-making",0.6337667019015897,0.0529,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0483,Lauren-Sound-0483,AI-Worker,"optimization,forecasting",0.4410157792692909,0.062,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0484,Philip-Only-0484,AI-Worker,"data-processing,api,nlp,forecasting,optimization",1.0,0.0426,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0485,Marilyn-Economic-0485,Investor-Node,"decision-making,automation,forecasting,data-processing",1.0,0.0641,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0486,Nathan-Country-0486,Ops,"forecasting,data-processing",0.4340941547004425,0.0811,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0487,Martin-Interesting-0487,Ops,"forecasting,decision-making",0.5947972783608143,0.0626,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0488,Ashley-Seat-0488,Agent-Core,"vision,security,nlp,decision-making,automation",1.0,0.0141,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0489,Brenda-Body-0489,Ops,"automation,optimization,api,data-processing,nlp",1.0,0.0468,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0490,Luis-Ready-0490,Data-Node,"security,forecasting,data-processing",0.6833205696395797,0.0452,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0491,Allen-Too-0491,Investor-Node,"security,data-processing,decision-making,ledger-sync,vision",1.0,0.0362,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0492,Amy-Enter-0492,Analytics,"data-processing,decision-making",0.4257972952844115,0.0923,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0493,David-Everybody-0493,Data-Node,"optimization,data-processing",0.4961482394187108,0.086,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0494,Austin-Husband-0494,Governance,"decision-making,data-processing,optimization,vision",0.8956265459621127,0.0168,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0495,Anthony-Congress-0495,Agent-Core,"api,security,forecasting,vision",0.8872155758505729,0.09,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0496,Courtney-Direction-0496,Data-Node,"nlp,ledger-sync",0.579615927295942,0.0943,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0497,Katherine-Science-0497,Ops,"api,decision-making",0.5486791541361954,0.065,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0498,Lauren-Adult-0498,Agent-Core,"optimization,ledger-sync,decision-making,automation,forecasting",1.0,0.078,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0499,Jackie-Room-0499,AI-Worker,"ledger-sync,data-processing,optimization",0.601042973601576,0.0206,SIMULATION_CORE_v1,ACTIVE_AGENT
